query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,11,JOB_0117133,0.5659878849983215,Senior Data Scientist,TechDoQuest,"Seattle, WA",Mid senior,Onsite,"Python, R, AWS, Tableau, Azure, Visualization tools, Data science analysis, Data analytics, Statistical analysis, Machine learning, Data pipelines, Proficient in Java, Proficient in Scala, Proficient in large scale ML/DL platforms, Proficient in processing tech stack, CTR/CVR modeling, Generative AI, EMR, S3, Spark, Databricks, Snowflake, Automated deployment, Docker",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,12,JOB_0071300,0.563106894493103,Data Analyst (Entry/Junior Level),SynergisticIT,"Bellevue, WA",Mid senior,Onsite,"Data Science, Python, Linear Algebra, Communication, Statistics, Mathematics, Deep Learning, Data Visualization, NLP, Scala, Django, Algorithm Development, Software Analysis, Big Data Analysis, Webbased UI Integration, Commercial Indexing Products, Access Control Mechanisms, Bachelor's or Master's Degree in Computer Engineering Computer Science Mathematics Electrical Engineering Information Systems or IT, Mathematics or Statistics Background",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,13,JOB_0066560,0.5491299033164978,Data Analyst,Quantum World Technologies Inc.,"Mountain View, CA",Mid senior,Onsite,"SQL, Tableau, Data Analytics, BI, Data Manipulation, Data Visualization, Data Modeling, Data Mining, Data Warehouse Design, Data Extraction, Dashboards, Data Communication, Data Analysis, Data Interpretation, FinTech",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,14,JOB_0394582,0.5485522150993347,"Senior, Data Analyst",Walmart,"Bentonville, AR",Mid senior,Onsite,"Dataiku, Tableau (Prep), SQL, Cloud Service, Power BI, Python, GCP, Tableau, Exploratory Data Analysis, Data Governance, Data Quality Management, Data Visualization, Statistical Analyses, Project Management, Business Intelligence, Six Sigma Certification, Bachelor's degree in Supply Chain Data Science Computer Science Analytics Statistics, Master's degree in Supply Chain Data Science Computer Science Analytics Statistics",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,15,JOB_0406295,0.5467816591262817,Financial Data Analyst,Accroid Inc,"New York, NY",Associate,Onsite,"SQL, Tableau, Python, AWS, Redshift, S3 Bucket, Financial analysis, Financial modeling, Financial reporting, Data analysis, Data visualization, Business intelligence",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,16,JOB_0152534,0.5455633997917175,Senior Data Analyst,WalkWater Technologies,"Cupertino, CA",Mid senior,Onsite,"Data Analyst, Data Engineer, Data Scientist, Python, API Integration, SQL, Tableau, Tableau Prep, Data Engineering, Excel, Big Data, Snowflake, Hadoop Ecosystem, Spark, Pyspark, Hive, Presto, HMS, Scala, Jupyter Notebook, Content Management Systems, Data Modeling, Reporting Solutions, Automated Reporting, Data Visualization, DataDriven Decision Making, Coherent Insights, Tableau Expertise, Production Tableau Dashboards",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,17,JOB_0394275,0.5449252128601074,Tableau Specialist,Harnham,"London, England, United Kingdom",Mid senior,Onsite,"Tableau, SQL, Data Analyst, Stakeholder management, Business Intelligence, Data visualization, Communication skills",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,18,JOB_0115107,0.5420661568641663,"Data Analyst | Brooklyn, NY | Long term Contract",Spanco Solutions,"Brooklyn, NY",Associate,Onsite,"PL/SQL, SQL, Oracle 12c, Performance Tuning, SQL optimization, PL/SQL code optimization, XML Processing, Objectoriented programming, Large objects, Data structures, Data manipulation, Databases, Design, Programming, Testing, Implementation, Technical documentation, User documentation, Software conversion",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,19,JOB_0284472,0.5413324236869812,Data Analyst IV,Dice,"Cupertino, CA",Mid senior,Onsite,"Python, API Integration, SQL, Tableau, Tableau Prep, Data Engineering, Excel, Big Data, Snowflake, Apache Spark, Pyspark, Hive, Presto, HMS, Scala, Data Exploration, Data Transformation, ETL, Jupyter Notebook, Data Modeling, Reporting, Business Requirements, Data Visualization, Coherent Insights, Data Driven Decision Making, Tableau Expertise, Production Tableau Dashboards, Technical Background",67.4521089999871
Q01,junior data analyst with SQL Tableau and Python,data,dense_pca256,20,JOB_0164106,0.5384982824325562,Data Analyst,eJAmerica,"Philadelphia, PA",Mid senior,Onsite,"Big Data, Pentaho Architecture, AWS (S3 Athena), SQL (Hive Teradata Spark SQL), Data Quality, Python, Databricks, Machine Learning, Tableau, Power BI, Spark, Scala, Data Analysis, Data Science, Computer Science, Information Systems, ETL, Data Warehousing",67.4521089999871
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,1,JOB_0053531,0.6114000082015991,Engineer - Machine Learning Track,"Huawei Technologies Canada Co., Ltd.","Waterloo, Ontario, Canada",Mid senior,Onsite,"Machine Learning, C/C++, Parallel programming, ARM architectures, ARM Neon SIMD programming, Performance optimization, Deep Learning, Machine Learning, Computer Vision, Natural Language Processing, GPU programming, DSP programming, Python, TensorFlow, PyTorch",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,2,JOB_0422808,0.6020822525024414,Machine Learning Engineer,JLL,"Sydney, New South Wales, Australia",Associate,Onsite,"Machine learning, Deep learning, Construction Project Management, Data science, Testdriven development, Statistical analysis, Internal DSTG ML libraries, Large Language Models (LLMs), Computer Vision (CV), Software development, MultiGPU platforms, Agile, DevOps, ConfigurationAsCode, Data structures, Data modelling, Software architecture, Math, Probability, Statistics, Algorithms, Python, Java, R, Keras, PyTorch, scikit learn, Analytical skills, Problemsolving skills",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,3,JOB_0085709,0.582351565361023,Senior Machine Learning Engineer,Iconstaff,"Miami, FL",Mid senior,Onsite,"Machine learning, NLP, Small language models, Large language models, Deep learning, Transfer learning, AI infrastructure, Scalable architectures, Productionready ML solutions, Classification, Entity extraction, Recommendation engines, Explainability, Ethical AI, Crossfunctional collaboration, Knowledge sharing, Mentoring, Agile ML workflows, Continuous deployment, DevOps, Python, TensorFlow, PyTorch, Kubernetes, Docker, NLTK, Spacy, Stanford CoreNLP, BERT, GPT3, NoSQL databases, Streaming pipelines, Containerization",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,4,JOB_0323445,0.5683311820030212,Machine Learning Engineer,"HireIO, Inc.","San Francisco, CA",Mid senior,Onsite,"Largescale language models, Enterprise applications, Data construction, Instruction tuning, Preference alignment, Model optimization, Content generation, Reasoning, Code generation, NLP, Ranking, Advertising, Search engine, Recommender system, Distributed system, Machine learning, CVrelated algorithms, RL algorithms, Problem analysis, Problem solving, Communication, Collaboration, New technologies",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,5,JOB_0204453,0.5648251175880432,Machine Learning (Advanced),microTECH Global LTD,"London, England, United Kingdom",Mid senior,Onsite,"Machine learning, Artificial intelligence, Privacy preserving, Ondevice machine learning, Software engineering, Python, C/C++, Git, CI, Agile, Tensorflow, PyTorch, Model development, Deployment, Embedded devices, Distributed devices, Testdriven development, Open source software libraries",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,6,JOB_0334539,0.5586851835250854,"Machine Learning Engineer Onsite ( Phoenix, AZ ) ( Day 1 onsite )","Conch Technologies, Inc","Phoenix, AZ",Mid senior,Onsite,"Machine Learning Engineering, Generative AI, Information Retrieval Implementation, LLM Integration, Response Handling, Productionizing Vectorization Pipeline, Integration Language Chain With Backend",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,7,JOB_0253934,0.5532545447349548,Senior Machine Learning Engineer,Neuratek Search,"Reading, England, United Kingdom",Mid senior,Onsite,"Machine learning, Deep learning, Statistical modelling, Python, TensorFlow, PyTorch, Data preprocessing, Data engineering, Cloud platforms, AWS, Azure, GCP, Spark, Hadoop, Natural language Processing, Docker, Kubernetes, Large datasets, Model deployment, Model optimization, Model monitoring, Model performance",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,8,JOB_0254537,0.5499905943870544,Machine Learning Engineer,Optimal Staffing,"Warren, MI",Associate,Onsite,"Machine Learning, Deep Learning, Natural Language Processing, Python, R, TensorFlow, PyTorch, Keras, Scikitlearn, Pandas, NumPy, Matplotlib, Seaborn, AWS, Azure, Google Cloud Platform, SQL, NoSQL, Data Visualization, Data Analysis, Data Mining, Software Development, Agile Development, Scrum, Kanban",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,9,JOB_0147962,0.5445272922515869,Machine Learning AI Engineer/Scientist,CyberCoders,"Raleigh, NC",Mid senior,Onsite,"Machine Learning, AI, Signal Processing, RF Systems, Radar Systems, Radio Systems, EW Architectures, Digital Signal Processing, Probability Theory, Stochastic Signal Processing, C/C++, MATLAB, Python, Simulink, Data Streaming, HighFidelity Simulations, Prototyping, Team Environment, Creative Problem Solving, Algorithmic Development, Communication Skills, Documentation Skills, Briefing Skills, Coursework or Experience",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,10,JOB_0426737,0.5383265018463135,AI/ML Engineer-Data Scientist,Saransh Inc,"Los Angeles, CA",Mid senior,Onsite,"AI/ML EngineerData Scientist, LLM, Generative AI, Document extraction/chat, Python, NLP, AWS, Neptune, Neo4J, Opendomain ontologies, Health care domainspecific ontologies, Knowledge graphs, Ontology building from scratch, Structured data, Unstructured data, ML models development, Big data infrastructure, Knowledge graph, Textract, Comprehend Medical",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,11,JOB_0070454,0.5339348912239075,"Machine Learning Engineer (Malvern, Pennsylvania, Charlotte NC/Direct Hire)",Diligente Technologies,"Malvern, PA",Mid senior,Onsite,"Machine Learning, Data Pipelines, Data Engineering, Model Development Environments, Data Science, Data Requirements, Data Discovery, Data Quality, Business Context, SDLC, Model Deployment, Experimental Methodologies, Statistics, Optimization, Probability Theory, Data Model Design, Cross Functional Teams, Strategic Initiatives, Data Discovery Tools, Undergraduate Degree, Graduate Degree, Eight Years Related Work Experience",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,12,JOB_0367246,0.5311760902404785,Senior Machine Learning Engineer,"Hire IT People, Inc","Oakland, CA",Mid senior,Onsite,"Senior Machine Learning Engineer, Python, Flask, Swagger, Docker, Kubernetes, RESTful API, OpenAPI, Angular, Node.js, MongoDB, Microservices, Large Language Models, Llama 2, Mistral",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,13,JOB_0241428,0.5305391550064087,"ML Research Scientist - $150k-$200k (GNN, Transformers)",CyberCoders,"Culver City, CA",Mid senior,Onsite,"ML Research Scientist, PhD, MSc, Graph Neural Networks (GNN), Transformers, Generative Models, Diffusion, Mathematics (stats probability theory linear algebra calculus), PyTorch, TensorFlow, Linux, Deep learning, Drug development, Biology, Biodata, Model Architectures, Biomedical design, Quantum mechanics, Physics, Computational chemistry, Biology, Software engineering, Therapeutics, Deep Learning approaches, Neural Networks, Salary: $150k$200k Base + Bonus, 401k, Benefits, Vacation/PTO, Medical, Dental, Vision, Bonus",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,14,JOB_0113036,0.526928186416626,Staff Machine Learning Engineer,Slingshot AI,"New York, NY",Mid senior,Onsite,"Machine learning, Generative models, Deep psychology, Python, PyTorch, TensorFlow, JAX, Software engineering, Data curation, Supervised finetuning, RLHF/RLAIF/DPO, LLMs, Realtime audio models, Zen code, MVP, Firstauthor publications, Machine learning history, Hybrid environment, Collaborative culture, Fastpaced environment, Growth opportunity, Impact on ML engineering, Bias toward action, Authenticity, Strong opinions, Historical perspective",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,15,JOB_0225670,0.5215693116188049,Machine Learning Research Scientist,Etched,"Cupertino, CA",Mid senior,Onsite,"Machine Learning, Transformer Inference, NLP, Kernel Parallelism, Python, Computer Science, Electrical Engineering, Mathematics, Deep Learning, Transformer Models, Backpropagation, Structured Sparsity, Low Precision Floating Point, Attention Mechanisms, IndustrialScale Training, GPU Programming, Equity Package, Medical Dental and Vision Packages",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,16,JOB_0124851,0.5211600661277771,Co-op Researcher - Applied ML/NLP,"Huawei Technologies Canada Co., Ltd.","Markham, Ontario, Canada",Mid senior,Onsite,"Cooperative position, Computer Science, Software Engineering, Electrical Engineering, NLP, Machine Learning, PyTorch, Deep Learning, Coding, Python, Communication skills, Problemsolving, Autonomy, Teamwork, Research",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,17,JOB_0417246,0.5165385007858276,MACHINE LEARNING RESEARCHER,Afton Consulting Group,"New York, NY",Mid senior,Onsite,"Quantitative Finance, Statistical analysis, Econometrics, Financial modeling, Machine learning, Supervised learning, Unsupervised learning, Timeseries analysis, Deep learning, Python, R, Data preprocessing, Feature engineering, Data engineering, Financial markets, Trading strategies, Risk management, Communication skills, Collaboration skills, Ability to work in a dynamic environment, Ability to adapt to changing project requirements",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,18,JOB_0333527,0.5165385007858276,MACHINE LEARNING RESEARCHER,Gables Search Group,"New York, NY",Mid senior,Onsite,"Quantitative Research, Machine Learning Engineering, Statistical Analysis, Econometrics, Financial Modeling, Machine Learning Development, Data Preprocessing, Feature Engineering, Data Cleaning, Algorithmic Trading Strategies, Portfolio Management, Risk Management, Collaborative Research, Continuous Learning, Quantitative Finance, Statistics, Economics, Computer Science, Python, R, Data Engineering, Financial Markets, Trading Strategies, Risk Management, Communication, Collaboration, Dynamic Environment, FastPaced Environment, Project Requirements",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,19,JOB_0351035,0.5160863995552063,Data Analytics and ML Developer,Katalyst HealthCares & Life Sciences,"Syracuse, NY",Mid senior,Onsite,"Machine Learning, Data Science, Python, Java, R, Algorithms, Data Analysis, Data Modeling, Software Architecture, Mathematics, Statistics, Predictive Modeling, Client Frameworks, Libraries, Data Structures, Test Results, Documentation",10.946096999759902
Q02,machine learning engineer with NLP PyTorch and transformers,data,dense_pca256,20,JOB_0301699,0.5159785151481628,Machine Learning Engineer for Advanced Manufacturing Artificial Intelligence,Re:Build Manufacturing,"Framingham, MA",Mid senior,Onsite,"Machine Learning, Artificial intelligence, PyTorch, TensorFlow, CAD, CAM, C++, C#, Java, Python, Linux, Windows, Git, Docker, CUDA, Statistics",10.946096999759902
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,1,JOB_0233158,0.6563853621482849,BUSINESS INTELLIGENCE ANALYST,Workforce Connections,"St Louis, MO",Associate,Onsite,"Business Intelligence, Data Analysis, Power BI, Power Query, Power Pivot, Power BI Service, Dataflows, SQL, Azure Data Factory, Database Modeling, Star Schema, Business Intelligence Infrastructure, Data Warehouse Design, Reporting and Analytics, Data Architecture, Technical Support, ProblemSolving, Analytical Skills, Conceptual Skills, Visual Design, ETL/ELT Pipelines, Dimensional Modeling, Strategic Thinking, Tactical Thinking, Interpersonal Skills, Communication Skills, Teamwork",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,2,JOB_0197249,0.6504820585250854,Business Intelligence PowerBI Developer / SQL ETL Developer,"Estrada Consulting, Inc","West Sacramento, CA",Mid senior,Onsite,"Microsoft Power BI, Tableau, Microsoft SQL Server Reporting Services, Python, Microsoft SQL Server Integration Services, Microsoft Azure Data Factory, Microsoft PowerBI Data Analyst Certification, Tableau Certified Data Analyst Certification, Microsoft Azure Data Engineering Associate Certification, Reporting, Analytics, Data Visualization, Data Warehousing, Business Intelligence, ETL, Data Pipeline Integration",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,3,JOB_0313233,0.6481068730354309,Business Intelligence PowerBI Developer / SQL ETL Developer (C),"Estrada Consulting, Inc","West Sacramento, CA",Mid senior,Onsite,"Reporting, Analytics, Microsoft Power BI, Tableau, Microsoft SQL Server Reporting Services, Python, ETL, Microsoft SQL Server Integration Services, Microsoft Azure Data Factory (ADF), Microsoft Power BI Data Analyst Certification, Tableau Certified Data Analyst Certification, Microsoft Azure Data Engineering Associate Certification, Data warehouse, System integration, Custom application development, Project management, Custom reporting solutions",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,4,JOB_0392258,0.6419824957847595,Business Intelligence (BI) Developer,Advantage Group International,"Toronto, Ontario, Canada",Mid senior,Onsite,"Business Intelligence, Data Visualization, Tableau, Power BI, Qlik, Looker, Data Analysis, Data Modeling, Data Warehousing, Data Marts, Data Governance, Data Integration, Data Security, SQL, JavaScript, Python, Java, R, Software Architecture, Database Design, Database Optimization, Software Development, Agile Methodology, Written Communication, Verbal Communication, Organizational Skills, Discipline, Creativity, Problem Solving, Teamwork, Time Management",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,5,JOB_0008752,0.6374578475952148,Business Intelligence Developer,Rebyc Recruiting,Charlotte Metro,Mid senior,Onsite,"Power BI, DAX, ALM Toolkit, Tabular Editor, Power BI Desktop, Amazon Redshift, SQL Server, Data modeling, Data design, BI Analytics, Reporting",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,6,JOB_0366602,0.6328282952308655,Business Intelligence Analyst,Sandhills Global,"Lincoln, NE",Mid senior,Onsite,"Business Intelligence, Data Analysis, Data Mining, Data Visualization, Data Warehousing, Data Management, Data Modeling, Reporting, Troubleshooting, Problem Solving, Communication, Organization, Attention to Detail, Quality Assurance, Microsoft Excel, SQL, Tableau, Microsoft Power BI, R, Python",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,7,JOB_0067930,0.6238635182380676,"Business Analyst / Financial Systems Administrator with Salesforce, and Power BI experience",Staff Financial Group,"Marietta, GA",Mid senior,Onsite,,16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,8,JOB_0090973,0.6233277916908264,Business Intelligence Analyst with Security Clearance,ClearanceJobs,"Coronado, CA",Mid senior,Onsite,"Business Intelligence (BI), Data Visualization, Microsoft Power BI, Data Analysis, Data Extraction Transformation and Loading (ETL), Data Validation, Data Modeling, SelfService Business Intelligence, AdHoc Reporting, Statistical Modeling, SQL, Data Cleansing, Data Collection, Technical Communication, Data Analyst, AI and ML Modeling, Computer Science, Statistics, Informatics, Information Systems, Design Thinking, Security+",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,9,JOB_0302634,0.6178276538848877,Business Analyst,Coforge,"Milton Keynes, England, United Kingdom",Mid senior,Onsite,"Salesforce, Power BI, SAS, SQL, Business Analyst, Banking",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,10,JOB_0009920,0.6144123077392578,BI Business Analyst,Accroid Inc,"Columbus, OH",Associate,Onsite,"Data Reconciliation, Data Analysis, Data Visualization, Dashboard Development, SQL, Python, Data Profiling, Data Validation",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,11,JOB_0454723,0.6115080714225769,Senior Business Intelligence Analyst,Cosgrove Partners,"Indianapolis, IN",Mid senior,Onsite,"Business Intelligence, Data Analytics, Data Visualization, Dashboards, Tableau, Power BI, Data Warehousing, API Development, Process Design, Workflow Design, Information Modeling, ProblemSolving, Financial Modeling, Data Integration, Data Interpretation, Data Analysis, DataDriven Decision Making, Business Requirements Analysis, Communication, Collaboration, Consulting, Advising",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,12,JOB_0055568,0.6039338707923889,Power BI (Business Intelligence) Analyst,Latitude Inc,"West Palm Beach, FL",Mid senior,Onsite,"Power BI, SQL, DAX, MDX, TSQL, Data modeling, Process engineering, Written communication, Verbal communication, Teamwork, Conflict resolution, Data visualization, Data profiling, Data quality assurance, Business Intelligence, Data warehouse, Relational databases, Multidimensional databases, Oracle Fusion, Dynamics, Azure Data Lake, Power Query, Bachelor's Degree, Business Intelligence Experience, Data Lake, Data Visualization",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,13,JOB_0462388,0.6022186279296875,Senior Business Intelligence Analyst - Remote,Crash Champions,"Westmont, IL",Mid senior,Onsite,"Business Intelligence, Power BI, SQL, Data Analysis, Data Visualization, Data Integration, Data Modeling, Agile Development, SDLC, Data Validation, Roadmap Enhancements, Hybrid Agile, Complex Datasets, U.S. Citizenship or Permanent Residency, Communication, Presentation, Documentation, Organizational Skills, Project Management, Attention to Detail, Business Acumen, ProblemSolving, Management Information Systems, Engineering, Mathematics, Economics, Computer Science",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,14,JOB_0069178,0.601839005947113,Business Intelligence Analyst,Workforce Australia for Individuals,"Sydney, New South Wales, Australia",Mid senior,Onsite,"Business Intelligence, PowerBI, Excel, Pivot Tables, VLOOKUP, Power Query, Data Visualization, DAX, Data Analysis, Data Interpretation, Project Management, Stakeholder Management, Data Analysis, KPI Analysis, Tertiary Qualifications, Competitive Salary, Flexible Work Arrangements, Wellness Days, Volunteering Days, Career Training, Health Rewards, Leisure Rewards, Lifestyle Rewards, Inclusive Environment, Diversity, Company Laptop, Global Career Opportunities",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,15,JOB_0104705,0.6007011532783508,Business Intelligence Analyst,Transgrid,"New South Wales, Australia",Mid senior,Onsite,"Business Intelligence, Data Analysis, Visualizations, Reporting, SQL, Dax, Mquery, PowerBI, Data Transformation, Data Cleaning, Microsoft Office Suite, Excel, PowerPoint, SharePoint, Communication, Stakeholder Management, Time Management, Drivers License, Analytics, Business, Systems, Engineering, Oracle/Hyperion ERP & EPM, Maximo, SAP Workforce, P6",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,16,JOB_0395756,0.599951446056366,BI Analyst,Adria Solutions Ltd,"Monkswood, England, United Kingdom",Mid senior,Onsite,"Business Intelligence, Data Analysis, Data Visualization, Domo, SQL, Excel, Data Pipelines, ETL Processes, Communication, SelfMotivation, Collaboration, Computer Science, Statistics, PowerBI, AWS QuickSight, Python, R, Statistical Analysis, Payroll, HR, AWS, Bonus, Flexible Working",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,17,JOB_0257992,0.5943635702133179,Data Analyst-Power BI,"First Brands Group, LLC","Ciudad Juárez, Chihuahua, Mexico",Mid senior,Onsite,"Data Analysis, Procurement, Business Acumen, Financial Acumen, Analytical Skills, Negotiation Skills, Project Management, Power BI, Excel, Macros, Dashboards, Bachelor's Degree, Advanced English",16.220334000081493
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca256,18,JOB_0462635,0.5894762277603149,Business Intelligence Analyst,The Daily Wire,"Nashville, TN",Mid senior,Onsite,"Data Analytics, Business Intelligence, Data Visualization, SQL, Python, R, Tableau, Power BI, Communication, Storytelling, Collaboration, DataDriven Decision Making, Problem Solving, Innovation, Data Exploration, Data Storytelling, Dashboard Creation, DataDriven Solutions, CrossFunctional Collaboration, Innovation, Trend Identification, Analytical Skills, Data Interpretation, User Behavior Analysis, User Engagement, DataDriven Growth, Performance Optimization, Business Metrics, Growth Mindset",16.220334000081493
